OwnCar,OwnProperty,ChildrenCount,TotalIncome,IncomeType,EducationType,FamilyStatus,HousingType,FamilyMembers,Target,AccountLength,Age,Unemployed,YearsEmployed
0,1,0,202500.0,1.0,1.0,4.0,5.0,2,1,28,59.834260685887244,1,0.0
1,0,1,270000.0,3.0,1.0,1.0,5.0,2,0,17,36.75642672774028,0,8.605247613056813
0,1,0,67500.0,3.0,1.0,4.0,5.0,2,1,30,42.91672171004313,0,0.7748282133296462
1,0,1,180000.0,3.0,1.0,4.0,5.0,3,0,7,30.40995394152785,0,0.35592815453305304
0,1,0,90000.0,1.0,1.0,4.0,5.0,2,0,26,58.91432330186335,1,0.0
0,1,0,202500.0,1.0,1.0,4.0,5.0,2,0,6,62.86238790829922,1,0.0
1,1,0,157500.0,3.0,1.0,4.0,5.0,2,0,44,36.26907894691811,0,15.942843414199753
0,1,0,171000.0,0.0,3.0,4.0,5.0,2,0,39,51.352218972476486,0,10.688796271515685
1,1,1,157500.0,3.0,1.0,4.0,5.0,3,0,24,34.55788589627843,0,1.8563022213339229
1,1,0,675000.0,4.0,3.0,4.0,5.0,2,1,31,32.613970590751755,0,6.023399538251667
1,1,0,135000.0,2.0,3.0,3.0,5.0,2,0,58,35.83101352595435,0,0.8569654797603508
1,1,2,315000.0,3.0,3.0,4.0,5.0,4,0,8,37.79135628476716,0,0.4380654209637576
1,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,36,54.722584805016396,1,0.0
1,0,2,270000.0,4.0,3.0,4.0,5.0,4,1,14,37.695529473931344,0,12.775082838855582
1,1,1,202500.0,3.0,1.0,4.0,5.0,3,0,43,27.97595294629797,0,0.8569654797603508
0,0,1,90000.0,3.0,1.0,1.0,3.0,2,0,12,38.90568519934372,0,0.9418406550720788
1,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,53,47.458912543661086,0,6.855723838082806
1,1,1,157500.0,2.0,1.0,4.0,5.0,3,0,4,37.8652798245548,0,11.605995746658554
1,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,40,27.524197980929095,0,4.523025471450797
1,1,1,450000.0,3.0,3.0,4.0,1.0,3,0,39,50.58560448578991,0,7.1870108126866485
0,1,0,76500.0,1.0,1.0,3.0,5.0,2,0,46,55.757514362043274,1,0.0
1,1,0,90000.0,3.0,1.0,4.0,5.0,2,0,5,57.98891010007741,0,3.9425887886738185
1,0,2,135000.0,3.0,1.0,4.0,5.0,4,1,52,38.1335948948951,0,8.356097904883676
1,1,0,315000.0,2.0,1.0,1.0,5.0,1,0,46,49.786135092531055,0,8.271222729571948
1,1,0,135000.0,2.0,1.0,4.0,5.0,2,0,58,43.18777468926445,0,7.94267366384913
1,1,0,121500.0,3.0,3.0,4.0,5.0,2,0,12,27.776085597983254,0,4.605162737881502
1,1,1,247500.0,3.0,1.0,4.0,5.0,3,0,32,30.99312853318585,0,4.356013029708365
0,0,1,72000.0,2.0,3.0,4.0,5.0,3,0,43,38.80438257074585,0,5.270474595970208
1,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,14,56.06142224783688,0,1.4374021625373297
1,1,1,180000.0,3.0,1.0,4.0,5.0,3,0,39,46.02151038112376,0,9.109022847165134
0,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,53,62.77203691522544,1,0.0
0,1,1,247500.0,2.0,2.0,4.0,5.0,3,0,8,29.887013345252363,0,2.52161407942263
0,1,2,90000.0,3.0,3.0,4.0,5.0,4,0,6,32.482550964462625,0,12.356182780058989
0,1,0,65250.0,1.0,1.0,2.0,5.0,1,0,34,54.476173005724284,1,0.0
0,1,0,184500.0,3.0,1.0,4.0,5.0,2,0,18,50.790947651866674,0,3.3566762881347927
0,1,0,90000.0,3.0,1.0,3.0,5.0,2,0,53,57.99712382672048,0,3.0226514046499275
0,1,0,103500.0,1.0,2.0,4.0,5.0,2,0,37,60.92942423829663,1,0.0
0,1,0,180000.0,3.0,1.0,0.0,5.0,1,0,2,53.1729283783571,0,5.522362213024369
1,1,0,180000.0,3.0,1.0,3.0,5.0,2,0,58,34.117082566433645,0,1.8563022213339229
0,0,0,180000.0,1.0,1.0,4.0,2.0,2,0,54,52.740338775155394,1,0.0
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,0,7,52.28310799202447,1,0.0
1,1,2,67500.0,3.0,3.0,4.0,5.0,4,0,10,32.64956340620506,0,4.438150296139069
0,0,1,112500.0,3.0,1.0,4.0,5.0,3,0,16,24.21132823489068,0,1.3552648961066251
1,0,0,180000.0,3.0,3.0,0.0,5.0,1,0,40,30.267582679714625,0,2.940514138219223
1,1,2,270000.0,3.0,1.0,4.0,5.0,4,0,14,36.57846265047376,0,11.18709568786196
1,1,0,180000.0,3.0,1.0,4.0,5.0,2,0,14,46.977040580600956,0,8.18634755426022
0,1,1,157500.0,3.0,1.0,3.0,5.0,3,0,4,42.475918380198344,0,23.85813798923865
0,1,2,225000.0,3.0,1.0,3.0,5.0,4,0,15,35.039757859338565,0,1.7741649549032183
1,1,0,189000.0,3.0,1.0,4.0,5.0,2,0,3,56.98957335850384,0,2.269726462368469
1,1,0,292500.0,3.0,3.0,4.0,5.0,2,0,33,28.192247747898826,0,6.108274713563395
1,1,0,99000.0,3.0,1.0,0.0,5.0,1,0,18,56.562459573064174,0,0.8569654797603508
0,0,0,202500.0,2.0,2.0,3.0,0.0,2,1,12,33.34773017086605,0,1.1088530968145114
1,1,2,292500.0,2.0,3.0,4.0,5.0,4,0,40,38.2157321613258,0,8.271222729571948
1,0,0,202500.0,3.0,1.0,4.0,5.0,2,0,26,43.428710670794516,0,13.856556846859858
0,1,2,180000.0,3.0,1.0,4.0,5.0,4,0,6,37.85980400679275,0,16.438404921665004
0,1,0,135000.0,3.0,1.0,4.0,5.0,2,0,33,58.58029841837848,0,2.7735016964767905
0,1,0,157500.0,3.0,1.0,3.0,5.0,2,0,46,32.452433966771366,0,13.856556846859858
1,1,0,157500.0,3.0,1.0,4.0,5.0,2,0,40,60.272326106851,0,28.025235306156393
1,1,0,67500.0,1.0,2.0,4.0,5.0,2,0,9,58.45435460985141,1,0.0
0,1,0,162000.0,1.0,1.0,4.0,5.0,2,0,42,61.02798895801348,1,0.0
1,1,1,112500.0,3.0,3.0,0.0,5.0,2,0,27,38.04598181070235,0,0.9418406550720788
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,1,47,30.21556241097518,0,11.77574609728201
0,0,0,360000.0,3.0,1.0,4.0,5.0,2,0,15,42.52793864893779,0,9.27055947114552
0,1,0,135000.0,3.0,3.0,4.0,0.0,2,0,19,38.768789755292545,0,12.690207663543854
1,1,1,157500.0,2.0,3.0,4.0,5.0,3,0,13,39.62849314393392,0,6.184936162232052
0,1,0,165150.0,1.0,3.0,4.0,5.0,2,0,39,63.99040636728089,1,0.0
0,0,0,337500.0,3.0,3.0,4.0,5.0,2,0,28,46.55540261292334,0,12.523195221801421
0,1,1,99000.0,3.0,1.0,4.0,2.0,3,0,30,30.223776137618252,0,7.69078604679497
0,0,0,45000.0,4.0,1.0,4.0,5.0,2,0,2,38.1691877103484,0,14.60400597137927
0,1,0,270000.0,3.0,1.0,4.0,2.0,2,0,31,42.300692211812844,0,2.1081898383880833
0,1,1,135000.0,3.0,3.0,4.0,5.0,3,0,19,37.87349355119787,0,1.6892897795914903
0,1,2,67500.0,2.0,1.0,4.0,5.0,4,0,45,41.45194045869556,0,8.69012278836854
1,1,0,270000.0,3.0,1.0,4.0,5.0,2,1,31,35.852916797002536,0,4.523025471450797
1,1,2,139500.0,3.0,1.0,4.0,5.0,4,0,29,47.313803372966845,0,15.272055738349
0,1,0,90000.0,2.0,1.0,4.0,5.0,2,0,7,51.07842808437414,0,7.271885987998377
0,1,1,180000.0,3.0,1.0,4.0,5.0,3,1,13,30.25389313530951,0,2.52161407942263
1,1,0,112500.0,1.0,3.0,4.0,5.0,2,0,6,61.315469390520946,1,0.0
1,1,0,157500.0,3.0,3.0,4.0,5.0,2,0,26,32.367558791459636,0,2.023314663076355
0,1,0,54000.0,1.0,0.0,4.0,5.0,2,0,12,60.98965823367915,1,0.0
0,1,1,90000.0,3.0,1.0,4.0,5.0,3,1,44,48.910004250603535,0,19.35701578883604
0,1,0,157500.0,2.0,1.0,4.0,5.0,2,0,36,45.34524688751096,0,2.855638962907495
1,1,1,112500.0,3.0,1.0,4.0,5.0,3,0,36,38.453930233974845,0,2.855638962907495
1,1,1,450000.0,2.0,1.0,4.0,5.0,3,0,60,49.756018094839796,0,1.8563022213339229
0,1,0,45000.0,1.0,1.0,4.0,5.0,2,0,15,56.64185893061386,1,0.0
0,1,1,270000.0,3.0,1.0,4.0,5.0,3,0,8,27.132677010942736,0,1.8563022213339229
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,0,46,65.04723919535596,1,0.0
1,1,0,112500.0,3.0,1.0,4.0,5.0,2,1,44,62.205289776853576,0,2.3546016376801973
0,1,1,360000.0,3.0,1.0,4.0,5.0,3,0,6,28.90136614808391,0,3.775576346931386
1,1,0,81000.0,1.0,3.0,4.0,5.0,2,1,39,55.85060326399807,1,0.0
1,1,0,243000.0,2.0,1.0,4.0,5.0,2,0,12,37.052120886890826,0,6.940599013394534
0,0,0,94500.0,3.0,1.0,2.0,3.0,1,0,56,60.95954123598789,0,2.269726462368469
1,1,2,270000.0,3.0,1.0,3.0,5.0,4,0,23,34.89464868864432,0,1.4374021625373297
0,0,0,135000.0,3.0,1.0,0.0,5.0,1,0,32,46.03519992552888,0,18.10852933908933
0,0,0,157500.0,1.0,1.0,4.0,5.0,2,0,60,62.50098393600412,1,0.0
1,1,1,270000.0,2.0,1.0,4.0,5.0,3,0,8,37.695529473931344,0,7.022736279825239
1,1,0,337500.0,2.0,1.0,4.0,5.0,2,0,44,40.33761154411901,0,3.775576346931386
1,1,0,202500.0,3.0,1.0,4.0,5.0,2,0,6,31.499641676175195,0,2.855638962907495
0,0,0,256500.0,2.0,3.0,4.0,5.0,2,0,7,30.697434374035314,0,7.022736279825239
0,1,1,135000.0,2.0,1.0,4.0,5.0,3,0,27,37.2821052328968,0,7.523773605052537
1,1,0,126000.0,3.0,3.0,4.0,5.0,2,0,45,49.868272358961754,0,9.604584354630385
0,1,0,67500.0,3.0,1.0,1.0,2.0,1,0,3,36.20884495153559,0,2.269726462368469
1,1,0,225000.0,2.0,1.0,0.0,5.0,1,1,33,49.40556575806879,0,4.94192553024739
1,0,1,270000.0,3.0,2.0,4.0,5.0,3,0,25,41.21374238604652,0,9.27055947114552
0,1,0,135000.0,1.0,1.0,4.0,5.0,2,0,20,60.55980653935846,1,0.0
0,1,0,121500.0,2.0,3.0,0.0,3.0,1,0,10,30.440070939219105,0,10.603921096203958
0,1,0,90000.0,3.0,1.0,4.0,5.0,2,1,32,54.96078287766544,0,0.6050778627061902
1,1,0,157500.0,3.0,1.0,4.0,5.0,2,0,47,29.39692765554916,0,5.689374654766802
1,1,0,135000.0,3.0,1.0,4.0,5.0,2,1,48,32.912402658783314,0,0.35592815453305304
1,1,2,99000.0,4.0,1.0,4.0,0.0,4,0,10,45.334295251986866,0,8.857135230110973
0,1,0,292500.0,3.0,1.0,3.0,5.0,2,0,43,45.41643251841757,0,2.7735016964767905
0,1,1,135000.0,3.0,4.0,3.0,5.0,3,1,14,47.88328842021973,0,20.690377413894478
0,1,0,315000.0,1.0,1.0,4.0,2.0,2,0,26,55.5740744670147,1,0.0
0,1,1,33300.0,1.0,1.0,4.0,5.0,3,1,37,62.38051594523908,1,0.0
1,1,2,697500.0,2.0,3.0,1.0,5.0,3,0,7,38.83449956843711,0,14.497227525019353
0,1,0,135000.0,2.0,1.0,4.0,5.0,2,0,49,50.415854135166455,0,14.245339907965192
0,1,0,202500.0,2.0,1.0,4.0,2.0,2,0,15,51.519231414218915,0,2.9952723158396926
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,18,34.56883753180252,0,14.497227525019353
1,1,1,112500.0,3.0,1.0,4.0,5.0,3,1,25,46.72789087242782,0,0.6653118580887069
0,1,0,202500.0,3.0,1.0,2.0,5.0,1,0,47,55.37968293646203,0,14.828514499623195
0,1,1,198000.0,1.0,1.0,4.0,5.0,3,0,2,50.62393521012424,1,0.0
0,1,1,675000.0,2.0,3.0,4.0,5.0,3,0,8,43.376690402055075,0,3.827596615670832
0,1,0,101250.0,1.0,1.0,2.0,5.0,1,0,30,60.395532006497056,1,0.0
0,1,1,166500.0,3.0,1.0,4.0,5.0,3,0,36,55.327662667722585,0,21.993622041261656
1,1,0,292500.0,3.0,3.0,4.0,5.0,2,0,45,52.44738252488588,0,12.331541600129777
0,1,1,112500.0,2.0,1.0,4.0,5.0,3,0,21,49.10439578115621,0,0.993860923811525
0,1,0,90000.0,1.0,0.0,4.0,5.0,2,0,53,61.10738831556316,1,0.0
1,1,1,675000.0,3.0,3.0,4.0,5.0,3,0,53,44.7319552981617,0,12.7422279322833
0,0,0,54000.0,1.0,1.0,1.0,5.0,1,1,38,56.45841903558529,1,0.0
1,1,0,90000.0,3.0,1.0,4.0,5.0,2,1,54,51.88337329539504,0,2.743384698785532
0,0,0,58500.0,1.0,1.0,4.0,5.0,2,0,39,57.41394923506248,1,0.0
0,0,0,180000.0,2.0,1.0,0.0,5.0,1,0,41,27.76513396245916,0,6.929647377870441
1,1,0,112500.0,2.0,1.0,4.0,5.0,2,0,25,41.539553542888314,0,6.4997956835497535
0,0,0,225000.0,4.0,3.0,0.0,0.0,1,1,19,28.79458770172399,0,4.930973894723296
0,0,0,225000.0,3.0,3.0,1.0,5.0,1,0,27,35.32997620072705,0,11.764794461757916
1,1,0,675000.0,2.0,1.0,3.0,5.0,2,0,51,51.47816278100356,0,2.499710808374442
0,1,0,171000.0,1.0,3.0,3.0,5.0,2,1,33,51.144137897518696,1,0.0
1,1,1,225000.0,3.0,1.0,4.0,5.0,3,0,26,37.29305686842089,0,3.0856233089134677
1,1,1,225000.0,4.0,3.0,4.0,5.0,3,0,10,34.94393104850274,0,6.173984526707959
1,0,0,310500.0,3.0,3.0,0.0,5.0,1,0,13,27.187435188563207,0,1.845350585809829
0,1,2,112500.0,3.0,3.0,3.0,5.0,4,1,43,29.79118653441654,0,0.33402488348486514
0,1,1,225000.0,3.0,3.0,3.0,5.0,3,1,52,29.032785774373036,0,6.4997956835497535
0,1,1,67500.0,2.0,3.0,4.0,5.0,3,0,29,34.086965568742386,0,4.013774419580429
0,1,0,135000.0,1.0,3.0,4.0,5.0,2,1,41,62.27921331664121,1,0.0
0,1,0,157500.0,3.0,1.0,4.0,5.0,2,0,38,50.53084630816944,0,18.593139211030486
0,0,0,135000.0,3.0,1.0,0.0,5.0,1,0,9,52.35155571405006,0,2.0123630275522615
0,0,0,135000.0,3.0,2.0,0.0,3.0,1,1,32,31.343580869956856,0,5.426535402188548
1,1,1,270000.0,3.0,1.0,4.0,5.0,3,0,53,39.73253368141282,0,12.583429217183937
1,1,0,110250.0,3.0,3.0,0.0,5.0,1,0,43,38.68391457998082,0,15.764879336933227
0,1,1,157500.0,3.0,1.0,4.0,5.0,3,0,56,42.69495109068023,0,1.930225761121557
0,1,2,135000.0,1.0,1.0,4.0,5.0,4,0,28,60.472193455165716,1,0.0
1,1,1,180000.0,2.0,3.0,4.0,5.0,3,0,4,32.583853593060496,0,0.5010373252272977
0,1,0,90000.0,3.0,3.0,0.0,5.0,1,0,36,41.969405237209,0,3.753673075883198
0,0,1,472500.0,2.0,3.0,4.0,0.0,3,0,14,24.386554403276183,0,2.499710808374442
0,1,0,270000.0,3.0,1.0,4.0,5.0,2,0,2,46.2597084537728,0,0.6790014024938242
0,1,0,90000.0,4.0,3.0,4.0,5.0,2,0,51,48.64442708914426,0,10.415005383413337
1,1,3,270000.0,3.0,3.0,4.0,5.0,5,0,50,41.54502936065036,0,1.5934629687556683
0,1,0,112500.0,3.0,1.0,3.0,5.0,2,0,11,40.904358682490866,0,4.50112220040261
1,1,0,315000.0,3.0,1.0,3.0,5.0,2,1,7,38.80164466186483,0,5.834483825461047
0,0,0,67500.0,3.0,1.0,4.0,2.0,2,0,17,31.343580869956856,0,2.918610867171035
1,0,0,225000.0,3.0,1.0,4.0,5.0,2,0,23,54.68151617180104,0,18.097577703565236
0,1,2,67500.0,4.0,2.0,4.0,0.0,4,0,2,36.30193385349039,0,0.5831745916580023
0,1,0,270000.0,2.0,1.0,4.0,5.0,2,0,20,50.52537049040739,0,20.58359896753456
0,1,0,247500.0,3.0,3.0,4.0,5.0,2,0,36,60.50778627061902,0,1.5825113332315743
0,1,1,121500.0,3.0,3.0,4.0,5.0,3,0,29,30.1361630534255,0,2.0862865673398954
0,1,0,189000.0,1.0,2.0,2.0,5.0,1,0,10,59.80961950595803,1,0.0
0,1,0,270000.0,3.0,1.0,4.0,5.0,2,0,53,54.93887960661725,0,10.918780617521659
1,1,0,225000.0,1.0,1.0,4.0,5.0,2,0,16,60.18471302265825,1,0.0
0,1,0,126000.0,2.0,3.0,0.0,5.0,1,0,51,51.765643213511034,0,6.762634936128008
0,1,1,270000.0,4.0,1.0,4.0,5.0,3,0,28,46.845620954311826,0,1.0130262859786894
0,1,1,135000.0,3.0,1.0,4.0,5.0,3,0,33,26.13881608713121,0,3.66879790057147
0,1,0,121500.0,3.0,1.0,4.0,0.0,2,1,23,36.4552567508277,0,14.248077816846216
0,1,0,196650.0,2.0,1.0,4.0,5.0,2,0,16,58.63231868711793,0,7.512821969528443
0,1,0,202500.0,1.0,3.0,4.0,5.0,2,0,20,57.90129701588466,1,0.0
0,1,0,81000.0,3.0,1.0,4.0,5.0,2,0,8,52.12978509468716,0,2.929562502695129
1,0,1,225000.0,3.0,3.0,3.0,5.0,3,0,29,31.4886900406511,0,2.0123630275522615
1,1,1,166500.0,3.0,3.0,4.0,5.0,3,0,9,32.2580424362187,0,1.930225761121557
0,1,0,90000.0,2.0,1.0,4.0,5.0,2,0,7,22.938200605214757,0,1.0130262859786894
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,1,8,55.872506535046256,1,0.0
0,1,1,135000.0,3.0,1.0,4.0,5.0,3,1,15,28.611147806695417,0,3.334773017086605
0,1,0,135000.0,3.0,1.0,4.0,5.0,2,1,46,32.59480522858459,0,6.762634936128008
1,1,0,135000.0,2.0,1.0,3.0,0.0,2,0,14,29.199798216115468,0,4.087697959368063
0,1,0,135000.0,3.0,1.0,0.0,5.0,1,0,3,29.24634266709287,0,1.6673865085433024
0,1,1,157500.0,3.0,1.0,4.0,2.0,3,1,9,43.14944396493012,0,5.0870347009416355
0,1,1,157500.0,3.0,1.0,4.0,5.0,3,0,22,41.33147246793053,0,7.835895217489214
1,1,4,292500.0,3.0,1.0,4.0,5.0,6,0,24,38.74141066648231,0,1.0979014612904174
0,1,0,202500.0,1.0,1.0,4.0,5.0,2,0,36,57.3810943284902,1,0.0
0,1,0,144000.0,4.0,1.0,4.0,5.0,2,0,23,49.654715466241925,0,27.680258787147434
0,0,0,202500.0,3.0,3.0,4.0,5.0,2,0,53,52.76224204620358,0,13.248741075272644
0,1,0,112500.0,1.0,3.0,2.0,5.0,1,0,53,60.86645233403309,1,0.0
1,1,0,135000.0,3.0,1.0,4.0,0.0,2,0,8,35.06439903926777,0,6.581932949980458
0,1,0,67500.0,1.0,1.0,4.0,5.0,2,0,16,62.74465782641521,1,0.0
1,0,1,306000.0,3.0,3.0,4.0,5.0,3,0,4,25.489931682328645,0,4.5942111023574075
0,1,0,202500.0,2.0,1.0,4.0,5.0,2,0,59,57.140158346960135,0,4.334109758660177
0,1,1,202500.0,2.0,1.0,4.0,5.0,3,0,4,39.24792380947166,0,2.343650002156103
1,1,1,202500.0,2.0,1.0,1.0,5.0,2,0,27,32.42505487796113,0,1.174562909959075
0,1,0,135000.0,3.0,1.0,4.0,5.0,2,0,51,49.79708672805514,0,1.5825113332315743
1,1,0,360000.0,3.0,2.0,4.0,5.0,2,0,27,27.12172537541864,0,0.33402488348486514
0,0,0,76500.0,3.0,1.0,4.0,5.0,2,1,8,41.334210376811555,0,13.76346794490506
0,1,2,126000.0,3.0,3.0,4.0,5.0,4,0,59,34.026731573359875,0,13.415753517015077
0,0,0,270000.0,4.0,2.0,4.0,5.0,2,0,22,26.795914218576847,0,4.583259466833314
0,0,1,40500.0,4.0,1.0,4.0,3.0,3,0,14,35.73518671511852,0,5.344398135757842
1,1,0,247500.0,3.0,2.0,1.0,5.0,1,0,18,53.860143507493994,0,3.7646247114072917
0,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,26,59.10871483241602,1,0.0
1,1,1,306000.0,2.0,1.0,4.0,5.0,3,0,7,52.570588424531934,0,3.583922725259742
1,1,0,360000.0,1.0,3.0,4.0,5.0,2,0,29,58.2325839904885,1,0.0
0,1,0,225000.0,4.0,3.0,4.0,5.0,2,0,31,52.86628258368247,0,6.666808125292186
1,1,1,189000.0,2.0,1.0,4.0,2.0,3,0,40,46.25149472712973,0,4.164359408036721
1,1,0,270000.0,3.0,2.0,4.0,5.0,2,0,24,30.22103822873723,0,6.592884585504552
0,1,0,99000.0,3.0,1.0,3.0,5.0,2,0,9,41.75311043560814,0,1.4154988914891418
1,1,3,126000.0,3.0,3.0,4.0,5.0,5,0,13,41.07684694199535,0,0.33402488348486514
1,1,0,225000.0,1.0,1.0,2.0,5.0,1,1,54,60.009486854272744,1,0.0
0,1,0,157500.0,3.0,3.0,4.0,5.0,2,0,51,32.036271816855795,0,8.931058769898607
0,1,0,112500.0,2.0,1.0,4.0,5.0,2,1,23,58.744572951239896,0,1.1636112744349811
0,1,0,112500.0,1.0,1.0,4.0,5.0,2,1,17,36.597628012640925,1,0.0
1,1,0,144000.0,1.0,1.0,4.0,5.0,2,0,10,62.50919766264719,1,0.0
0,1,0,292500.0,3.0,3.0,3.0,5.0,2,0,58,34.37170809236883,0,14.582102700331081
1,1,1,270000.0,3.0,1.0,4.0,5.0,3,0,36,36.159562591677165,0,3.8358103423139025
0,1,1,225000.0,3.0,1.0,4.0,5.0,3,0,59,37.75028765155181,0,1.7522616838550304
0,1,0,202500.0,2.0,1.0,1.0,5.0,1,0,29,51.32210197478523,0,10.001581142378791
1,1,1,225000.0,3.0,2.0,4.0,5.0,3,0,24,36.15408677391512,0,0.6790014024938242
1,1,2,337500.0,3.0,2.0,4.0,5.0,4,0,2,33.99935248454964,0,4.5942111023574075
0,1,1,180000.0,2.0,1.0,1.0,5.0,2,0,1,50.706072476554944,0,5.752346559030342
1,1,1,112500.0,3.0,1.0,4.0,5.0,3,0,44,41.54502936065036,0,9.013196036329312
0,1,2,202500.0,3.0,0.0,4.0,5.0,4,0,11,36.91522544283965,0,14.248077816846216
0,1,1,243000.0,3.0,3.0,4.0,5.0,3,0,22,39.138407454230716,0,16.334364384186113
1,1,0,180000.0,2.0,1.0,4.0,5.0,2,0,54,46.65122942375916,0,8.175395918736125
1,1,1,630000.0,3.0,1.0,4.0,5.0,3,0,47,48.611572182571976,0,1.0979014612904174
1,1,1,180000.0,2.0,1.0,4.0,5.0,3,0,39,46.46505161984956,0,3.7646247114072917
0,1,0,135000.0,2.0,3.0,2.0,5.0,1,0,7,36.882370536267366,0,4.920022259199203
0,1,0,189000.0,1.0,1.0,2.0,5.0,1,0,25,57.10730344038785,1,0.0
0,1,1,112500.0,3.0,1.0,4.0,5.0,3,0,29,28.490679815930385,0,7.594959235959148
0,1,0,171000.0,3.0,2.0,4.0,5.0,2,0,16,30.259368953071558,0,1.6673865085433024
1,1,0,432000.0,2.0,2.0,4.0,5.0,2,0,31,34.823463057737705,0,3.334773017086605
0,0,0,112500.0,2.0,1.0,4.0,0.0,2,0,41,46.484216982016726,0,2.2478231913202813
0,1,1,67500.0,3.0,3.0,4.0,5.0,3,0,11,34.974048046194,0,1.4154988914891418
0,1,0,292500.0,2.0,3.0,3.0,5.0,2,0,39,39.759912770223046,0,4.249234583348449
1,1,2,157500.0,3.0,1.0,4.0,5.0,4,0,45,41.126129301853766,0,18.834075192560555
0,1,0,225000.0,2.0,1.0,4.0,5.0,2,0,27,33.74472695861445,0,0.5119889607513917
0,1,0,157500.0,3.0,1.0,0.0,5.0,1,0,2,30.141638871187546,0,1.0020746504545954
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,6,50.77452019858053,0,1.1636112744349811
1,1,1,67500.0,3.0,1.0,4.0,5.0,3,0,42,31.360008323242997,0,4.5942111023574075
0,1,0,162000.0,3.0,3.0,4.0,5.0,2,0,42,47.59307007883124,0,12.846268469762192
0,1,0,270000.0,2.0,3.0,4.0,5.0,2,0,18,42.52520074005677,0,4.34506139418427
0,1,0,166500.0,3.0,2.0,4.0,5.0,2,0,16,36.01992923874497,0,5.248571324922021
1,1,1,157500.0,2.0,1.0,4.0,5.0,3,0,18,32.68515622165837,0,5.919359000772775
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,0,58,55.74108690875713,1,0.0
0,1,1,90000.0,3.0,1.0,3.0,5.0,3,0,22,24.6220145670442,0,0.4161621499155697
0,1,1,135000.0,3.0,1.0,3.0,0.0,3,0,1,27.899291497629314,0,0.7638765778055523
0,1,1,157500.0,3.0,1.0,3.0,5.0,3,0,38,32.7481281259219,0,5.834483825461047
0,1,0,180000.0,2.0,3.0,4.0,5.0,2,1,14,30.06497742251889,0,4.835147083887475
1,1,1,315000.0,4.0,3.0,2.0,5.0,2,0,47,49.9202926277012,0,1.1636112744349811
1,0,0,171000.0,3.0,1.0,0.0,3.0,1,0,1,26.133340269369164,0,0.42711378543966366
0,1,2,135000.0,3.0,1.0,4.0,5.0,4,0,24,37.05485879577184,0,7.000833008777051
1,0,2,112500.0,3.0,1.0,4.0,5.0,4,1,32,35.852916797002536,0,0.5941262271820963
1,1,0,135000.0,2.0,3.0,4.0,5.0,2,0,60,46.40481762446705,0,3.753673075883198
0,1,0,328500.0,1.0,1.0,3.0,5.0,2,0,55,57.331811968631776,1,0.0
1,1,0,225000.0,3.0,1.0,4.0,5.0,2,0,26,28.277122923210552,0,3.1650226664631487
1,1,0,148500.0,1.0,1.0,4.0,5.0,2,1,23,62.46539112055081,1,0.0
1,0,1,76500.0,1.0,1.0,4.0,2.0,3,0,52,59.09228737912988,1,0.0
0,1,0,135000.0,3.0,3.0,4.0,5.0,2,0,15,35.461395827016176,0,4.34506139418427
1,1,2,135000.0,3.0,3.0,1.0,5.0,3,0,7,55.92178889490468,0,14.929817128221064
0,1,0,67500.0,1.0,3.0,4.0,5.0,2,0,16,60.81443206529365,1,0.0
1,1,0,445500.0,2.0,3.0,4.0,5.0,2,0,19,34.16088910853002,0,1.2484864497467092
0,1,0,67500.0,3.0,1.0,0.0,0.0,1,0,36,24.99710808374442,0,5.763298194554436
1,1,0,76500.0,3.0,3.0,4.0,5.0,2,0,0,48.57871727599969,0,11.512906844703755
0,0,1,103500.0,3.0,1.0,4.0,5.0,3,0,4,32.08829208559524,0,3.2608494772989705
0,0,1,180000.0,3.0,1.0,0.0,3.0,2,0,16,35.86660634140765,0,5.511410577500276
0,1,0,315000.0,1.0,1.0,4.0,5.0,2,0,28,55.53026792491832,1,0.0
1,1,1,225000.0,3.0,1.0,4.0,5.0,3,0,33,30.60160756319949,0,11.512906844703755
1,1,0,135000.0,3.0,3.0,4.0,5.0,2,0,3,25.47076632016148,0,2.3326983666320094
0,1,0,90000.0,2.0,1.0,4.0,5.0,2,0,14,51.645175222746,0,4.50112220040261
0,1,0,257625.0,2.0,1.0,3.0,5.0,2,0,40,38.0514576284644,0,1.6673865085433024
0,1,0,157500.0,3.0,1.0,0.0,5.0,1,0,8,55.037444326334096,0,2.844687327383401
1,1,0,112500.0,3.0,1.0,0.0,5.0,1,0,0,27.24766918394572,0,4.416247025090882
1,1,1,315000.0,2.0,1.0,4.0,5.0,3,0,19,40.70722924305718,0,8.249319458523761
